No.,Time,Source,Destination,Protocol,Length
1,0.000000000,192.168.45.2,192.168.45.4,IPv4,1514
2,0.000764000,192.168.45.2,192.168.45.4,IPv4,1514
3,0.001542000,192.168.45.2,192.168.45.4,IPv4,1514
4,0.002328000,192.168.45.2,192.168.45.4,IPv4,1514
5,0.003090000,192.168.45.2,192.168.45.4,IPv4,1514
6,0.003864000,192.168.45.2,192.168.45.4,IPv4,1514
7,0.004628000,192.168.45.2,192.168.45.4,IPv4,1514
8,0.005405000,192.168.45.2,192.168.45.4,IPv4,1514
9,0.006179000,192.168.45.2,192.168.45.4,IPv4,1514
10,0.006356000,192.168.45.2,192.168.45.4,UDP,315
11,0.007106000,192.168.45.2,192.168.45.4,IPv4,1514
12,0.007879000,192.168.45.2,192.168.45.4,IPv4,1514
13,0.008649000,192.168.45.2,192.168.45.4,IPv4,1514
14,0.009422000,192.168.45.2,192.168.45.4,IPv4,1514
15,0.010196000,192.168.45.2,192.168.45.4,IPv4,1514
16,0.010968000,192.168.45.2,192.168.45.4,IPv4,1514
17,0.011743000,192.168.45.2,192.168.45.4,IPv4,1514
18,0.012510000,192.168.45.2,192.168.45.4,IPv4,1514
19,0.013287000,192.168.45.2,192.168.45.4,IPv4,1514
20,0.014060000,192.168.45.2,192.168.45.4,IPv4,1514
21,0.014387000,192.168.45.2,192.168.45.4,UDP,625
22,0.015137000,192.168.45.2,192.168.45.4,IPv4,1514
23,0.015910000,192.168.45.2,192.168.45.4,IPv4,1514
24,0.016684000,192.168.45.2,192.168.45.4,IPv4,1514
25,0.017451000,192.168.45.2,192.168.45.4,IPv4,1514
26,0.018225000,192.168.45.2,192.168.45.4,IPv4,1514
27,0.019000000,192.168.45.2,192.168.45.4,IPv4,1514
28,0.019776000,192.168.45.2,192.168.45.4,IPv4,1514
29,0.020542000,192.168.45.2,192.168.45.4,IPv4,1514
30,0.021318000,192.168.45.2,192.168.45.4,IPv4,1514
31,0.022089000,192.168.45.2,192.168.45.4,IPv4,1514
32,0.022863000,192.168.45.2,192.168.45.4,IPv4,1514
33,0.023632000,192.168.45.2,192.168.45.4,IPv4,1514
34,0.024406000,192.168.45.2,192.168.45.4,IPv4,1514
35,0.025181000,192.168.45.2,192.168.45.4,IPv4,1514
36,0.025953000,192.168.45.2,192.168.45.4,IPv4,1514
37,0.026722000,192.168.45.2,192.168.45.4,IPv4,1514
38,0.027496000,192.168.45.2,192.168.45.4,IPv4,1514
39,0.028270000,192.168.45.2,192.168.45.4,IPv4,1514
40,0.029038000,192.168.45.2,192.168.45.4,IPv4,1514
41,0.029812000,192.168.45.2,192.168.45.4,IPv4,1514
42,0.030585000,192.168.45.2,192.168.45.4,IPv4,1514
43,0.031359000,192.168.45.2,192.168.45.4,IPv4,1514
44,0.032129000,192.168.45.2,192.168.45.4,IPv4,1514
45,0.032904000,192.168.45.2,192.168.45.4,IPv4,1514
46,0.033675000,192.168.45.2,192.168.45.4,IPv4,1514
47,0.034449000,192.168.45.2,192.168.45.4,IPv4,1514
48,0.034788000,192.168.45.2,192.168.45.4,UDP,651
49,0.035542000,192.168.45.2,192.168.45.4,IPv4,1514
50,0.036314000,192.168.45.2,192.168.45.4,IPv4,1514
51,0.037084000,192.168.45.2,192.168.45.4,IPv4,1514
52,0.037858000,192.168.45.2,192.168.45.4,IPv4,1514
53,0.038631000,192.168.45.2,192.168.45.4,IPv4,1514
54,0.039404000,192.168.45.2,192.168.45.4,IPv4,1514
55,0.040174000,192.168.45.2,192.168.45.4,IPv4,1514
138,0.799365000,192.168.45.2,192.168.45.4,IPv4,1514
139,0.800136000,192.168.45.2,192.168.45.4,IPv4,1514
140,0.800909000,192.168.45.2,192.168.45.4,IPv4,1514
141,0.801666000,192.168.45.2,192.168.45.4,IPv4,1514
142,0.802456000,192.168.45.2,192.168.45.4,IPv4,1514
143,0.803223000,192.168.45.2,192.168.45.4,IPv4,1514
144,0.803998000,192.168.45.2,192.168.45.4,IPv4,1514
145,0.804772000,192.168.45.2,192.168.45.4,IPv4,1514
146,0.805544000,192.168.45.2,192.168.45.4,IPv4,1514
147,0.806312000,192.168.45.2,192.168.45.4,IPv4,1514
148,0.807088000,192.168.45.2,192.168.45.4,IPv4,1514
149,0.807861000,192.168.45.2,192.168.45.4,IPv4,1514
